id,name,file,source_url,width,height
33816,Champú Anticaída - 0% Sin Sulfatos - 400 ml,33816.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_anticaida_hombre.png?v=1774337573,2048,2048
33818,Champú Anticaída - 0% Sin Sulfatos - 1000 ml,33818.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_anticaida.png?v=1774337573,2048,2048
33893,Shock Caída ADN Molecular – Loción Anticaída Capilar - 100 ml,33893.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/locion_aticaida.webp?v=1779283384,4096,4096
33894,Shock Caída ADN Molecular – Loción Anticaída Capilar - 12 x 15 ml,33894.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/tratamiento-anticaida-stop-loss-adn-molecular-stimucap-valquer.jpg?v=1786525562,2048,2048
33916,Champú Anticaspa - 0% Sin Sulfatos ni sal - 400 ml,33916.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-anticaspa-0-sin-sulfatos-fondo-blanco.webp?v=1780920872,2048,2048
33918,Champú Anticaspa - 0% Sin Sulfatos ni sal - 1000 ml,33918.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_anticaspa.png?v=1765354664,2048,2048
33956,Champú para Cabello Graso - 0% Sin Sulfatos - 400 ml,33956.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_pelo_graso.jpg?v=1763729485,2048,2048
33958,Champú para Cabello Graso - 0% Sin Sulfatos - 1000 ml,33958.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/pelo_graso_champu.png?v=1764595963,2048,2048
33970,Champú sólido Acid (extracto de limón y canela) - 50 g,33970.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-solido-acid.png?v=1736513120,650,650
33971,Champú sólido Sunrise (extracto de naranja y papaya) - 50 g,33971.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-sunrise-solido.jpg?v=1736513111,650,650
33972,Champú Sólido Hemp con Extracto de Cannabis y Aceite de Cáñamo - 50 g,33972.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-solido-hemp.jpg?v=1736513104,650,650
33973,Champú Sólido Luxe con extracto de Arándano y Aguacate - 50 g,33973.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-solido.jpg?v=1736513094,650,650
33975,Gel sólido Velvet para Pieles Sensibles (con Rosa Mosqueta) - 50 g,33975.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/products/gel-pieles-sensibles.webp?v=1736513053,540,540
33977,Gel sólido Summer (con Aceite de Coco) - 50 g,33977.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/products/gel-de-coco.webp?v=1736513040,540,540
33978,Gel sólido Lover (extracto de regaliz y aceite de argán) - 50 g,33978.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/gel-solido-lover.jpg?v=1736513030,650,650
33979,Limpiador Facial Sólido 3 en 1 Sugar - 50 g,33979.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/limpiador-3-en-1.jpg?v=1752492682,650,650
33980,Agua micelar sólida Ice todo tipo de pieles - 50 g,33980.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/agua-facial-micelar-solida.jpg?v=1752492672,650,650
33992,Champú Sólido 2 en 1 Cebolla – 70 g,33992.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/solido-cebolla-2en1.jpg?v=1728305825,650,650
33993,Champú Sólido 2 en 1 Reparador – 70 g,33993.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/solido-reparador-2en1.jpg?v=1749212922,650,650
33994,Champú sólido 2 en 1 Método Curly (Especial rizos) - 70 g,33994.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-solido-metodo-curly.webp?v=1749212914,540,540
34005,Partículas de Champú Total Repair - 150 g,34005.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/particulas-champu-total-repair-cabello-danado-seco-valquer.jpg?v=1786524093,2048,2048
34008,Hyaludrops Loción Corporal Naranja y Vainilla – Hidratación 72H - 700 ml,34008.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/hyaludropslocioncorporalnaranjayvainilla.webp?v=1749124818,2048,2048
34009,Hyaludrops Loción Corporal Fresa y Karité – Hidratación 72H - 700 ml,34009.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/hyaludropslocioncorporalfresaykarite.webp?v=1749124813,2048,2048
34010,Hyaludrops Loción Corporal Coco y Algodón – Hidratación 72H - 700 ml,34010.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Hyaludrops_Locion_Corporal_Coco_y_Algod_n.webp?v=1779346041,2048,2048
34011,Hyaludrops Loción Corporal Sin Perfume – Hidratación 72H - 700 ml,34011.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/hyaludropslocioncorporalsinperfume.webp?v=1749124209,2048,2048
34101,Tinte 1.0 Negro  - 60 ml,34101.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34101.jpg?v=1749212892,2048,2048
34103,Tinte 3.0 Castaño Oscuro  - 60 ml,34103.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_3.0_Casta_o_Oscuro.jpg?v=1779873483,2048,2048
34104,Tinte 4.0 Castaño Medio - 60 ml,34104.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_4.0_Casta_o_Medio.jpg?v=1779874041,2048,2048
34105,Tinte 5.0 Castaño Claro - 60 ml,34105.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_5.0_Casta_o_Claro.jpg?v=1779873860,2048,2048
34106,Tinte 6.0C Rubio Oscuro Frío - 60 ml,34106.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_6.0C_Rubio_Oscuro_Fr_o.jpg?v=1779872586,2048,2048
34107,Tinte 7.0C Rubio Medio Frío - 60 ml,34107.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_7.0C_Rubio_Medio_Fr_o.jpg?v=1779874409,2048,2048
34108,Tinte 8.0C Rubio Claro Frío - 60 ml,34108.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_8.0C_Rubio_Claro_Fr_o.jpg?v=1779874211,2048,2048
34109,Tinte 9.0C Rubio Muy Claro Frío - 60 ml,34109.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_9.0C_Rubio_Muy_Claro_Fr_o.jpg?v=1779874977,2048,2048
34110,Tinte 10.0C Rubio Platino Frío - 60 ml,34110.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34110.jpg?v=1749212728,2048,2048
34111,Tinte 6.1 Rubio Oscuro Ceniza - 60 ml,34111.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_6.1_Rubio_Oscuro_Ceniza.jpg?v=1779873295,2048,2048
34112,Tinte 7.1 Rubio Medio Ceniza - 60 ml,34112.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_7.1_Rubio_Medio_Ceniza.jpg?v=1779872249,2048,2048
34113,Tinte 8.1 Rubio Claro Ceniza - 60 ml,34113.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_8.1_Rubio_Claro_Ceniza.jpg?v=1779874576,2048,2048
34114,Tinte 9.1 Rubio Muy Claro Ceniza - 60 ml,34114.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_9.1_Rubio_Muy_Claro_Ceniza.jpg?v=1779874775,2048,2048
34115,Tinte 10.1 Rubio Platino Ceniza - 60 ml,34115.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_10.1_Rubio_Platino_Ceniza.jpg?v=1779873658,2048,2048
34118,Tinte 7.3 Rubio Medio Dorado - 60 ml,34118.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34118.jpg?v=1749214686,2048,2048
34119,Tinte 8.3 Rubio Claro Dorado - 60 ml,34119.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34119.jpg?v=1749214679,2048,2048
34120,Tinte 9.3 Rubio Muy Claro Dorado - 60 ml,34120.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34120.jpg?v=1749214674,2048,2048
34121,Tinte 10.3 Rubio Platino Dorado - 60 ml,34121.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34121.jpg?v=1749214663,2048,2048
34122,Tinte 6.6 Rubio Oscuro Rojizo - 60 ml,34122.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34122.jpg?v=1749214660,2048,2048
34123,Tinte 7.6 Rubio Medio Rojizo - 60 ml,34123.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34123.jpg?v=1749214652,2048,2048
34124,Tinte 6.66 Rubio Oscuro Rojizo Intenso - 60 ml,34124.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34124.jpg?v=1749212467,2048,2048
34125,Tinte 7.66 Rubio Medio Rojizo Intenso  - 60 ml,34125.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34125.jpg?v=1749212403,2048,2048
34126,Tinte 4.5 Castaño Medio Caoba - 60 ml,34126.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34126.jpg?v=1749212463,2048,2048
34127,Tinte 5.5 Castaño Claro Caoba - 60 ml,34127.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34127.jpg?v=1749212454,2048,2048
34128,Tinte 6.5 Rubio Oscuro Caoba - 60 ml,34128.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34128.jpg?v=1749212443,2048,2048
34129,Tinte 7.4 Rubio Medio Cobrizo  - 60 ml,34129.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34129.jpg?v=1749212413,2048,2048
34130,Tinte 8.4 Rubio Claro Cobrizo - 60 ml,34130.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34130.jpg?v=1749212406,2048,2048
34131,Tinte 6.44 Rubio Oscuro Cobrizo Intenso - 60 ml,34131.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34131.jpg?v=1749212393,2048,2048
34132,Tinte 7.44 Rubio Medio Cobrizo Intenso - 60 ml,34132.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34132.jpg?v=1749212336,2048,2048
34133,Tinte 8.44 Rubio Claro Cobrizo Intenso - 60 ml,34133.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34133.jpg?v=1749214625,2048,2048
34134,Tinte 3.2 Castaño Oscuro Violeta - 60 ml,34134.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34134.jpg?v=1749214618,2048,2048
34135,Tinte 4.2 Castaño Medio Violeta - 60 ml,34135.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34135.jpg?v=1749214618,2048,2048
34136,Tinte 5.2 Castaño Claro Violeta - 60 ml,34136.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34136.jpg?v=1749214606,2048,2048
34137,Tinte 6.2 Rubio Oscuro Violeta - 60 ml,34137.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34137.jpg?v=1749214598,2048,2048
34138,Tinte 5.9 Castaño Claro Marrón - 60 ml,34138.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34138.jpg?v=1749214590,2048,2048
34139,Tinte 6.9 Rubio Oscuro Marrón - 60 ml,34139.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34139.jpg?v=1749214586,2048,2048
34140,Tinte 7.9 Rubio Medio Marrón - 60 ml,34140.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Tinte_7.9_Rubio_Medio_Marr_n.jpg?v=1779875395,2048,2048
34141,Tinte 6.99 Rubio Oscuro Marrón Intenso - 60 ml,34141.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34141.jpg?v=1749214574,2048,2048
34142,Tinte 7.99 Rubio Medio Marrón Intenso - 60 ml,34142.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34142.jpg?v=1749214570,2048,2048
34144,Tinte 6.8 Rubio Oscuro Marrón Frío - 60 ml,34144.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/34144.jpg?v=1749212194,2048,2048
